,date,location,location_name,value
7489,2021-05-07,GM09,Saarland State,38395
7490,2021-05-07,GM10,Schleswig-Holstein State,60108
7491,2021-05-07,GM11,Brandenburg State,104342
7492,2021-05-07,GM12,Mecklenburg-Western Pomerania State,41554
7493,2021-05-07,GM13,Free State of Saxony,270448
7494,2021-05-07,GM14,Sachsen-Anhalt State,93519
7495,2021-05-07,GM15,Free State of Thuringia,120382
7496,2021-05-07,GM16,Berlin State,171737
7497,2021-05-08,GM,Germany,3507673
7498,2021-05-08,GM01,Baden-Württemberg State,463793
7499,2021-05-08,GM02,Free State of Bavaria,612095
7500,2021-05-08,GM03,Free Hanseatic City of Bremen,26017
7501,2021-05-08,GM04,Free Hanseatic City of Hamburg,73626
7502,2021-05-08,GM05,Hesse State,271849
7503,2021-05-08,GM06,Lower Saxony State,246084
7504,2021-05-08,GM07,North Rhine-Westphalia State,765050
7505,2021-05-08,GM08,Rhineland-Palatinate State,144933
7506,2021-05-08,GM09,Saarland State,38562
7507,2021-05-08,GM10,Schleswig-Holstein State,60328
7508,2021-05-08,GM11,Brandenburg State,104674
7509,2021-05-08,GM12,Mecklenburg-Western Pomerania State,41813
7510,2021-05-08,GM13,Free State of Saxony,271607
7511,2021-05-08,GM14,Sachsen-Anhalt State,93975
7512,2021-05-08,GM15,Free State of Thuringia,120937
7513,2021-05-08,GM16,Berlin State,172330
7514,2021-05-09,GM,Germany,3520329
7515,2021-05-09,GM01,Baden-Württemberg State,465900
7516,2021-05-09,GM02,Free State of Bavaria,614106
7517,2021-05-09,GM03,Free Hanseatic City of Bremen,26106
7518,2021-05-09,GM04,Free Hanseatic City of Hamburg,73832
7519,2021-05-09,GM05,Hesse State,272962
7520,2021-05-09,GM06,Lower Saxony State,247016
7521,2021-05-09,GM07,North Rhine-Westphalia State,768194
7522,2021-05-09,GM08,Rhineland-Palatinate State,145284
7523,2021-05-09,GM09,Saarland State,38744
7524,2021-05-09,GM10,Schleswig-Holstein State,60509
7525,2021-05-09,GM11,Brandenburg State,104930
7526,2021-05-09,GM12,Mecklenburg-Western Pomerania State,41961
7527,2021-05-09,GM13,Free State of Saxony,272458
7528,2021-05-09,GM14,Sachsen-Anhalt State,94285
7529,2021-05-09,GM15,Free State of Thuringia,121395
7530,2021-05-09,GM16,Berlin State,172647
7531,2021-05-10,GM,Germany,3527251
7532,2021-05-10,GM01,Baden-Württemberg State,466881
7533,2021-05-10,GM02,Free State of Bavaria,615338
7534,2021-05-10,GM03,Free Hanseatic City of Bremen,26143
7535,2021-05-10,GM04,Free Hanseatic City of Hamburg,73980
7536,2021-05-10,GM05,Hesse State,273352
7537,2021-05-10,GM06,Lower Saxony State,247422
7538,2021-05-10,GM07,North Rhine-Westphalia State,769889
7539,2021-05-10,GM08,Rhineland-Palatinate State,145732
7540,2021-05-10,GM09,Saarland State,38790
7541,2021-05-10,GM10,Schleswig-Holstein State,60624
7542,2021-05-10,GM11,Brandenburg State,105072
7543,2021-05-10,GM12,Mecklenburg-Western Pomerania State,42015
7544,2021-05-10,GM13,Free State of Saxony,273097
7545,2021-05-10,GM14,Sachsen-Anhalt State,94548
7546,2021-05-10,GM15,Free State of Thuringia,121642
7547,2021-05-10,GM16,Berlin State,172726
7548,2021-05-11,GM,Germany,3533376
7549,2021-05-11,GM01,Baden-Württemberg State,467881
7550,2021-05-11,GM02,Free State of Bavaria,615946
7551,2021-05-11,GM03,Free Hanseatic City of Bremen,26168
7552,2021-05-11,GM04,Free Hanseatic City of Hamburg,74172
7553,2021-05-11,GM05,Hesse State,273775
7554,2021-05-11,GM06,Lower Saxony State,247888
7555,2021-05-11,GM07,North Rhine-Westphalia State,771298
7556,2021-05-11,GM08,Rhineland-Palatinate State,146109
7557,2021-05-11,GM09,Saarland State,38832
7558,2021-05-11,GM10,Schleswig-Holstein State,60759
7559,2021-05-11,GM11,Brandenburg State,105072
7560,2021-05-11,GM12,Mecklenburg-Western Pomerania State,42073
7561,2021-05-11,GM13,Free State of Saxony,273501
7562,2021-05-11,GM14,Sachsen-Anhalt State,94714
7563,2021-05-11,GM15,Free State of Thuringia,121996
7564,2021-05-11,GM16,Berlin State,173192
7565,2021-05-12,GM,Germany,3548285
7566,2021-05-12,GM01,Baden-Württemberg State,470443
7567,2021-05-12,GM02,Free State of Bavaria,618178
7568,2021-05-12,GM03,Free Hanseatic City of Bremen,26274
7569,2021-05-12,GM04,Free Hanseatic City of Hamburg,74318
7570,2021-05-12,GM05,Hesse State,275361
7571,2021-05-12,GM06,Lower Saxony State,248876
7572,2021-05-12,GM07,North Rhine-Westphalia State,774406
7573,2021-05-12,GM08,Rhineland-Palatinate State,146707
7574,2021-05-12,GM09,Saarland State,39001
7575,2021-05-12,GM10,Schleswig-Holstein State,61005
7576,2021-05-12,GM11,Brandenburg State,105469
7577,2021-05-12,GM12,Mecklenburg-Western Pomerania State,42358
7578,2021-05-12,GM13,Free State of Saxony,274418
7579,2021-05-12,GM14,Sachsen-Anhalt State,95102
7580,2021-05-12,GM15,Free State of Thuringia,122667
7581,2021-05-12,GM16,Berlin State,173702
7582,2021-05-13,GM,Germany,3565704
7583,2021-05-13,GM01,Baden-Württemberg State,473284
7584,2021-05-13,GM02,Free State of Bavaria,620745
7585,2021-05-13,GM03,Free Hanseatic City of Bremen,26392
7586,2021-05-13,GM04,Free Hanseatic City of Hamburg,74495
7587,2021-05-13,GM05,Hesse State,276800
7588,2021-05-13,GM06,Lower Saxony State,250092
7589,2021-05-13,GM07,North Rhine-Westphalia State,778353
7590,2021-05-13,GM08,Rhineland-Palatinate State,147469
7591,2021-05-13,GM09,Saarland State,39221
7592,2021-05-13,GM10,Schleswig-Holstein State,61210
7593,2021-05-13,GM11,Brandenburg State,105881
7594,2021-05-13,GM12,Mecklenburg-Western Pomerania State,42574
7595,2021-05-13,GM13,Free State of Saxony,275860
7596,2021-05-13,GM14,Sachsen-Anhalt State,95599
7597,2021-05-13,GM15,Free State of Thuringia,123320
7598,2021-05-13,GM16,Berlin State,174409
7599,2021-05-14,GM,Germany,3577040
7600,2021-05-14,GM01,Baden-Württemberg State,475324
7601,2021-05-14,GM02,Free State of Bavaria,622624
7602,2021-05-14,GM03,Free Hanseatic City of Bremen,26443
7603,2021-05-14,GM04,Free Hanseatic City of Hamburg,74669
7604,2021-05-14,GM05,Hesse State,277815
7605,2021-05-14,GM06,Lower Saxony State,250813
7606,2021-05-14,GM07,North Rhine-Westphalia State,780826
7607,2021-05-14,GM08,Rhineland-Palatinate State,147858
7608,2021-05-14,GM09,Saarland State,39418
7609,2021-05-14,GM10,Schleswig-Holstein State,61349
7610,2021-05-14,GM11,Brandenburg State,106145
7611,2021-05-14,GM12,Mecklenburg-Western Pomerania State,42747
7612,2021-05-14,GM13,Free State of Saxony,276824
7613,2021-05-14,GM14,Sachsen-Anhalt State,95933
7614,2021-05-14,GM15,Free State of Thuringia,123688
7615,2021-05-14,GM16,Berlin State,174564
7616,2021-05-15,GM,Germany,3584934
7617,2021-05-15,GM01,Baden-Württemberg State,476489
7618,2021-05-15,GM02,Free State of Bavaria,623854
7619,2021-05-15,GM03,Free Hanseatic City of Bremen,26472
7620,2021-05-15,GM04,Free Hanseatic City of Hamburg,74824
7621,2021-05-15,GM05,Hesse State,278351
7622,2021-05-15,GM06,Lower Saxony State,251472
7623,2021-05-15,GM07,North Rhine-Westphalia State,782511
7624,2021-05-15,GM08,Rhineland-Palatinate State,148396
7625,2021-05-15,GM09,Saarland State,39460
7626,2021-05-15,GM10,Schleswig-Holstein State,61468
7627,2021-05-15,GM11,Brandenburg State,106281
7628,2021-05-15,GM12,Mecklenburg-Western Pomerania State,42792
7629,2021-05-15,GM13,Free State of Saxony,277434
7630,2021-05-15,GM14,Sachsen-Anhalt State,96166
7631,2021-05-15,GM15,Free State of Thuringia,123945
7632,2021-05-15,GM16,Berlin State,175019
7633,2021-05-16,GM,Germany,3593434
7634,2021-05-16,GM01,Baden-Württemberg State,477881
7635,2021-05-16,GM02,Free State of Bavaria,625375
7636,2021-05-16,GM03,Free Hanseatic City of Bremen,26530
7637,2021-05-16,GM04,Free Hanseatic City of Hamburg,74889
7638,2021-05-16,GM05,Hesse State,279036
7639,2021-05-16,GM06,Lower Saxony State,252095
7640,2021-05-16,GM07,North Rhine-Westphalia State,784628
7641,2021-05-16,GM08,Rhineland-Palatinate State,148768
7642,2021-05-16,GM09,Saarland State,39610
7643,2021-05-16,GM10,Schleswig-Holstein State,61608
7644,2021-05-16,GM11,Brandenburg State,106476
7645,2021-05-16,GM12,Mecklenburg-Western Pomerania State,42903
7646,2021-05-16,GM13,Free State of Saxony,277820
7647,2021-05-16,GM14,Sachsen-Anhalt State,96337
7648,2021-05-16,GM15,Free State of Thuringia,124286
7649,2021-05-16,GM16,Berlin State,175192
7650,2021-05-17,GM,Germany,3598846
7651,2021-05-17,GM01,Baden-Württemberg State,478496
7652,2021-05-17,GM02,Free State of Bavaria,626403
7653,2021-05-17,GM03,Free Hanseatic City of Bremen,26573
7654,2021-05-17,GM04,Free Hanseatic City of Hamburg,74991
7655,2021-05-17,GM05,Hesse State,279342
7656,2021-05-17,GM06,Lower Saxony State,252337
7657,2021-05-17,GM07,North Rhine-Westphalia State,786304
7658,2021-05-17,GM08,Rhineland-Palatinate State,149106
7659,2021-05-17,GM09,Saarland State,39642
7660,2021-05-17,GM10,Schleswig-Holstein State,61674
7661,2021-05-17,GM11,Brandenburg State,106565
7662,2021-05-17,GM12,Mecklenburg-Western Pomerania State,42961
7663,2021-05-17,GM13,Free State of Saxony,278217
7664,2021-05-17,GM14,Sachsen-Anhalt State,96537
7665,2021-05-17,GM15,Free State of Thuringia,124415
7666,2021-05-17,GM16,Berlin State,175283
7667,2021-05-18,GM,Germany,3603055
7668,2021-05-18,GM01,Baden-Württemberg State,479090
7669,2021-05-18,GM02,Free State of Bavaria,627007
7670,2021-05-18,GM03,Free Hanseatic City of Bremen,26590
7671,2021-05-18,GM04,Free Hanseatic City of Hamburg,75086
7672,2021-05-18,GM05,Hesse State,279582
7673,2021-05-18,GM06,Lower Saxony State,252575
7674,2021-05-18,GM07,North Rhine-Westphalia State,787351
7675,2021-05-18,GM08,Rhineland-Palatinate State,149275
7676,2021-05-18,GM09,Saarland State,39688
7677,2021-05-18,GM10,Schleswig-Holstein State,61747
7678,2021-05-18,GM11,Brandenburg State,106657
7679,2021-05-18,GM12,Mecklenburg-Western Pomerania State,43004
7680,2021-05-18,GM13,Free State of Saxony,278482
7681,2021-05-18,GM14,Sachsen-Anhalt State,96612
7682,2021-05-18,GM15,Free State of Thuringia,124655
7683,2021-05-18,GM16,Berlin State,175654
7684,2021-05-19,GM,Germany,3614095
7685,2021-05-19,GM01,Baden-Württemberg State,480953
7686,2021-05-19,GM02,Free State of Bavaria,628742
7687,2021-05-19,GM03,Free Hanseatic City of Bremen,26625
7688,2021-05-19,GM04,Free Hanseatic City of Hamburg,75144
7689,2021-05-19,GM05,Hesse State,280751
7690,2021-05-19,GM06,Lower Saxony State,253319
7691,2021-05-19,GM07,North Rhine-Westphalia State,789621
7692,2021-05-19,GM08,Rhineland-Palatinate State,149657
7693,2021-05-19,GM09,Saarland State,39870
7694,2021-05-19,GM10,Schleswig-Holstein State,61948
7695,2021-05-19,GM11,Brandenburg State,106927
7696,2021-05-19,GM12,Mecklenburg-Western Pomerania State,43222
7697,2021-05-19,GM13,Free State of Saxony,279227
7698,2021-05-19,GM14,Sachsen-Anhalt State,96852
7699,2021-05-19,GM15,Free State of Thuringia,125202
7700,2021-05-19,GM16,Berlin State,176035
7701,2021-05-20,GM,Germany,3626393
7702,2021-05-20,GM01,Baden-Württemberg State,483056
7703,2021-05-20,GM02,Free State of Bavaria,630509
7704,2021-05-20,GM03,Free Hanseatic City of Bremen,26716
7705,2021-05-20,GM04,Free Hanseatic City of Hamburg,75334
7706,2021-05-20,GM05,Hesse State,281797
7707,2021-05-20,GM06,Lower Saxony State,254251
7708,2021-05-20,GM07,North Rhine-Westphalia State,792263
7709,2021-05-20,GM08,Rhineland-Palatinate State,150197
7710,2021-05-20,GM09,Saarland State,40017
7711,2021-05-20,GM10,Schleswig-Holstein State,62122
7712,2021-05-20,GM11,Brandenburg State,107234
7713,2021-05-20,GM12,Mecklenburg-Western Pomerania State,43330
7714,2021-05-20,GM13,Free State of Saxony,280262
7715,2021-05-20,GM14,Sachsen-Anhalt State,97127
7716,2021-05-20,GM15,Free State of Thuringia,125681
7717,2021-05-20,GM16,Berlin State,176497
7718,2021-05-21,GM,Germany,3635162
7719,2021-05-21,GM01,Baden-Württemberg State,484507
7720,2021-05-21,GM02,Free State of Bavaria,631921
7721,2021-05-21,GM03,Free Hanseatic City of Bremen,26778
7722,2021-05-21,GM04,Free Hanseatic City of Hamburg,75479
7723,2021-05-21,GM05,Hesse State,282450
7724,2021-05-21,GM06,Lower Saxony State,254959
7725,2021-05-21,GM07,North Rhine-Westphalia State,794195
7726,2021-05-21,GM08,Rhineland-Palatinate State,150619
7727,2021-05-21,GM09,Saarland State,40148
7728,2021-05-21,GM10,Schleswig-Holstein State,62237
7729,2021-05-21,GM11,Brandenburg State,107425
7730,2021-05-21,GM12,Mecklenburg-Western Pomerania State,43433
7731,2021-05-21,GM13,Free State of Saxony,280911
7732,2021-05-21,GM14,Sachsen-Anhalt State,97363
7733,2021-05-21,GM15,Free State of Thuringia,125984
7734,2021-05-21,GM16,Berlin State,176753
7735,2021-05-22,GM,Germany,3642244
7736,2021-05-22,GM01,Baden-Württemberg State,485754
7737,2021-05-22,GM02,Free State of Bavaria,632774
7738,2021-05-22,GM03,Free Hanseatic City of Bremen,26820
7739,2021-05-22,GM04,Free Hanseatic City of Hamburg,75579
7740,2021-05-22,GM05,Hesse State,283061
7741,2021-05-22,GM06,Lower Saxony State,255516
7742,2021-05-22,GM07,North Rhine-Westphalia State,795890
7743,2021-05-22,GM08,Rhineland-Palatinate State,150983
7744,2021-05-22,GM09,Saarland State,40281
7745,2021-05-22,GM10,Schleswig-Holstein State,62409
7746,2021-05-22,GM11,Brandenburg State,107601
7747,2021-05-22,GM12,Mecklenburg-Western Pomerania State,43517
7748,2021-05-22,GM13,Free State of Saxony,281297
7749,2021-05-22,GM14,Sachsen-Anhalt State,97515
7750,2021-05-22,GM15,Free State of Thuringia,126214
7751,2021-05-22,GM16,Berlin State,177033
7752,2021-05-23,GM,Germany,3648958
7753,2021-05-23,GM01,Baden-Württemberg State,487003
7754,2021-05-23,GM02,Free State of Bavaria,633881
7755,2021-05-23,GM03,Free Hanseatic City of Bremen,26853
7756,2021-05-23,GM04,Free Hanseatic City of Hamburg,75665
7757,2021-05-23,GM05,Hesse State,283695
7758,2021-05-23,GM06,Lower Saxony State,256003
7759,2021-05-23,GM07,North Rhine-Westphalia State,797543
7760,2021-05-23,GM08,Rhineland-Palatinate State,151183
7761,2021-05-23,GM09,Saarland State,40404
7762,2021-05-23,GM10,Schleswig-Holstein State,62518
7763,2021-05-23,GM11,Brandenburg State,107738
7764,2021-05-23,GM12,Mecklenburg-Western Pomerania State,43573
7765,2021-05-23,GM13,Free State of Saxony,281671
7766,2021-05-23,GM14,Sachsen-Anhalt State,97626
7767,2021-05-23,GM15,Free State of Thuringia,126423
7768,2021-05-23,GM16,Berlin State,177179
7769,2021-05-24,GM,Germany,3651640
7770,2021-05-24,GM01,Baden-Württemberg State,487510
7771,2021-05-24,GM02,Free State of Bavaria,634389
7772,2021-05-24,GM03,Free Hanseatic City of Bremen,26868
7773,2021-05-24,GM04,Free Hanseatic City of Hamburg,75749
7774,2021-05-24,GM05,Hesse State,283870
7775,2021-05-24,GM06,Lower Saxony State,256162
7776,2021-05-24,GM07,North Rhine-Westphalia State,798113
7777,2021-05-24,GM08,Rhineland-Palatinate State,151333
7778,2021-05-24,GM09,Saarland State,40413
7779,2021-05-24,GM10,Schleswig-Holstein State,62542
7780,2021-05-24,GM11,Brandenburg State,107799
7781,2021-05-24,GM12,Mecklenburg-Western Pomerania State,43600
7782,2021-05-24,GM13,Free State of Saxony,281865
7783,2021-05-24,GM14,Sachsen-Anhalt State,97723
7784,2021-05-24,GM15,Free State of Thuringia,126475
7785,2021-05-24,GM16,Berlin State,177229
7786,2021-05-25,GM,Germany,3653551
7787,2021-05-25,GM01,Baden-Württemberg State,487776
7788,2021-05-25,GM02,Free State of Bavaria,634746
7789,2021-05-25,GM03,Free Hanseatic City of Bremen,26883
7790,2021-05-25,GM04,Free Hanseatic City of Hamburg,75817
7791,2021-05-25,GM05,Hesse State,283959
7792,2021-05-25,GM06,Lower Saxony State,256233
7793,2021-05-25,GM07,North Rhine-Westphalia State,798651
7794,2021-05-25,GM08,Rhineland-Palatinate State,151493
7795,2021-05-25,GM09,Saarland State,40429
7796,2021-05-25,GM10,Schleswig-Holstein State,62622
7797,2021-05-25,GM11,Brandenburg State,107820
7798,2021-05-25,GM12,Mecklenburg-Western Pomerania State,43610
7799,2021-05-25,GM13,Free State of Saxony,281905
7800,2021-05-25,GM14,Sachsen-Anhalt State,97760
7801,2021-05-25,GM15,Free State of Thuringia,126542
7802,2021-05-25,GM16,Berlin State,177305
7803,2021-05-26,GM,Germany,3656177
7804,2021-05-26,GM01,Baden-Württemberg State,488136
7805,2021-05-26,GM02,Free State of Bavaria,635219
7806,2021-05-26,GM03,Free Hanseatic City of Bremen,26900
7807,2021-05-26,GM04,Free Hanseatic City of Hamburg,75856
7808,2021-05-26,GM05,Hesse State,284119
7809,2021-05-26,GM06,Lower Saxony State,256334
7810,2021-05-26,GM07,North Rhine-Westphalia State,799290
7811,2021-05-26,GM08,Rhineland-Palatinate State,151647
7812,2021-05-26,GM09,Saarland State,40479
7813,2021-05-26,GM10,Schleswig-Holstein State,62656
7814,2021-05-26,GM11,Brandenburg State,107823
7815,2021-05-26,GM12,Mecklenburg-Western Pomerania State,43620
7816,2021-05-26,GM13,Free State of Saxony,282020
7817,2021-05-26,GM14,Sachsen-Anhalt State,97834
7818,2021-05-26,GM15,Free State of Thuringia,126709
7819,2021-05-26,GM16,Berlin State,177535
7820,2021-05-27,GM,Germany,3662490
7821,2021-05-27,GM01,Baden-Württemberg State,489136
7822,2021-05-27,GM02,Free State of Bavaria,636237
7823,2021-05-27,GM03,Free Hanseatic City of Bremen,26935
7824,2021-05-27,GM04,Free Hanseatic City of Hamburg,75932
7825,2021-05-27,GM05,Hesse State,284916
7826,2021-05-27,GM06,Lower Saxony State,256768
7827,2021-05-27,GM07,North Rhine-Westphalia State,800759
7828,2021-05-27,GM08,Rhineland-Palatinate State,151909
7829,2021-05-27,GM09,Saarland State,40542
7830,2021-05-27,GM10,Schleswig-Holstein State,62760
7831,2021-05-27,GM11,Brandenburg State,107911
7832,2021-05-27,GM12,Mecklenburg-Western Pomerania State,43700
7833,2021-05-27,GM13,Free State of Saxony,282413
7834,2021-05-27,GM14,Sachsen-Anhalt State,97958
7835,2021-05-27,GM15,Free State of Thuringia,126959
7836,2021-05-27,GM16,Berlin State,177655
7837,2021-05-28,GM,Germany,3669870
7838,2021-05-28,GM01,Baden-Württemberg State,490373
7839,2021-05-28,GM02,Free State of Bavaria,637461
7840,2021-05-28,GM03,Free Hanseatic City of Bremen,26989
7841,2021-05-28,GM04,Free Hanseatic City of Hamburg,76012
7842,2021-05-28,GM05,Hesse State,285572
7843,2021-05-28,GM06,Lower Saxony State,257191
7844,2021-05-28,GM07,North Rhine-Westphalia State,802514
7845,2021-05-28,GM08,Rhineland-Palatinate State,152172
7846,2021-05-28,GM09,Saarland State,40622
7847,2021-05-28,GM10,Schleswig-Holstein State,62839
7848,2021-05-28,GM11,Brandenburg State,108084
7849,2021-05-28,GM12,Mecklenburg-Western Pomerania State,43762
7850,2021-05-28,GM13,Free State of Saxony,283038
7851,2021-05-28,GM14,Sachsen-Anhalt State,98122
7852,2021-05-28,GM15,Free State of Thuringia,127183
7853,2021-05-28,GM16,Berlin State,177936
7854,2021-05-29,GM,Germany,3675296
7855,2021-05-29,GM01,Baden-Württemberg State,491213
7856,2021-05-29,GM02,Free State of Bavaria,638232
7857,2021-05-29,GM03,Free Hanseatic City of Bremen,27028
7858,2021-05-29,GM04,Free Hanseatic City of Hamburg,76097
7859,2021-05-29,GM05,Hesse State,286111
7860,2021-05-29,GM06,Lower Saxony State,257661
7861,2021-05-29,GM07,North Rhine-Westphalia State,803694
7862,2021-05-29,GM08,Rhineland-Palatinate State,152424
7863,2021-05-29,GM09,Saarland State,40687
7864,2021-05-29,GM10,Schleswig-Holstein State,62947
7865,2021-05-29,GM11,Brandenburg State,108158
7866,2021-05-29,GM12,Mecklenburg-Western Pomerania State,43808
7867,2021-05-29,GM13,Free State of Saxony,283383
7868,2021-05-29,GM14,Sachsen-Anhalt State,98274
7869,2021-05-29,GM15,Free State of Thuringia,127358
7870,2021-05-29,GM16,Berlin State,178221
7871,2021-05-30,GM,Germany,3679148
7872,2021-05-30,GM01,Baden-Württemberg State,491971
7873,2021-05-30,GM02,Free State of Bavaria,638817
7874,2021-05-30,GM03,Free Hanseatic City of Bremen,27072
7875,2021-05-30,GM04,Free Hanseatic City of Hamburg,76166
7876,2021-05-30,GM05,Hesse State,286463
7877,2021-05-30,GM06,Lower Saxony State,257956
7878,2021-05-30,GM07,North Rhine-Westphalia State,804733
7879,2021-05-30,GM08,Rhineland-Palatinate State,152578
7880,2021-05-30,GM09,Saarland State,40711
7881,2021-05-30,GM10,Schleswig-Holstein State,63017
7882,2021-05-30,GM11,Brandenburg State,108201
7883,2021-05-30,GM12,Mecklenburg-Western Pomerania State,43827
7884,2021-05-30,GM13,Free State of Saxony,283590
7885,2021-05-30,GM14,Sachsen-Anhalt State,98365
